ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	Criteria	ARO Categories
ARO:3004173	Escherichia coli 23S rRNA with mutation conferring resistance to oxazolidinone antibiotics	2819	rRNA gene variant model	Shigella sonnei	0	0.08	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic; lincosamide antibiotic; macrolide antibiotic; oxazolidinone antibiotic; phenicol antibiotic; pleuromutilin antibiotic; streptogramin antibiotic
ARO:3004174	Chlamydia trachomatis 23S rRNA with mutation conferring resistance to macrolide antibiotics	2820	rRNA gene variant model	Chlamydia trachomatis	0	90.48	100	perfect_strict	antibiotic target alteration; glycopeptide antibiotic; lincosamide antibiotic; macrolide antibiotic; phenicol antibiotic; pleuromutilin antibiotic; streptogramin antibiotic
ARO:3004189	Bla2	2836	protein homolog model	Bacillus anthracis	0	74.85	100	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3004191	APH(2'')-If	2837	protein homolog model	Campylobacter coli	0	1.19	4	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004191	APH(2'')-If	2837	protein homolog model	Campylobacter jejuni	1.92	0.53	1.23	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004191	APH(2'')-If	2837	protein homolog model	Campylobacter jejuni	1.92	1.65	1.23	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004191	APH(2'')-If	2837	protein homolog model	Clostridioides difficile	0	0.98	1.67	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004191	APH(2'')-If	2837	protein homolog model	Clostridioides difficile	0	1.67	5	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004191	APH(2'')-If	2837	protein homolog model	Campylobacter coli	0	2.27	4	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3004194	MCR-1.2	2838	protein homolog model	Escherichia coli	0	0.01	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004194	MCR-1.2	2838	protein homolog model	Acinetobacter baumannii	0	0.04	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004194	MCR-1.2	2838	protein homolog model	Salmonella enterica	0.24	0.02	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004194	MCR-1.2	2838	protein homolog model	Escherichia coli	0.33	0.09	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004194	MCR-1.2	2838	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004194	MCR-1.2	2838	protein homolog model	Klebsiella pneumoniae	0.07	0.06	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004194	MCR-1.2	2838	protein homolog model	Shigella sonnei	5.88	0	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004194	MCR-1.2	2838	protein homolog model	Vibrio parahaemolyticus	0	0.17	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004239	NPS-1	2840	protein homolog model	Pseudomonas stutzeri	0	1.49	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004239	NPS-1	2840	protein homolog model	Pseudomonas stutzeri	0	1.49	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004150	Escherichia coli 23S rRNA with mutation conferring resistance to chloramphenicol	2841	rRNA gene variant model	Escherichia coli	0	0.01	0	perfect_strict	antibiotic target alteration; glycopeptide antibiotic; lincosamide antibiotic; macrolide antibiotic; phenicol antibiotic; pleuromutilin antibiotic; streptogramin antibiotic
ARO:3004289	Vibrio cholerae varG	2842	protein homolog model	Vibrio cholerae	0	59.74	36.47	perfect	antibiotic inactivation; carbapenem
ARO:3004289	Vibrio cholerae varG	2842	protein homolog model	Vibrio cholerae	0	78.26	45.88	perfect_strict	antibiotic inactivation; carbapenem
ARO:3004289	Vibrio cholerae varG	2842	protein homolog model	Escherichia coli	0	0.01	0	perfect_strict	antibiotic inactivation; carbapenem
ARO:3004289	Vibrio cholerae varG	2842	protein homolog model	Vibrio vulnificus	0	98.65	48.65	perfect_strict	antibiotic inactivation; carbapenem
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Klebsiella oxytoca	0	0.93	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Shigella sonnei	0	0.31	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Enterobacter hormaechei	0	0.16	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Shigella sonnei	0	99.92	100	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Shigella dysenteriae	0	100	100	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Shigella flexneri	0	99.48	100	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Pseudomonas fluorescens	0	0.06	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Staphylococcus aureus	0	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Salmonella enterica	0	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Escherichia coli	0	6.45	4.84	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Escherichia coli	0.03	96.43	36.44	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Klebsiella pneumoniae	0	0.19	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004290	Escherichia coli ampC	2843	protein homolog model	Serratia marcescens	0	0.23	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004325	MCR-4	2848	protein homolog model	Clostridioides difficile	0	0.05	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004332	MCR-5	2849	protein homolog model	Pseudomonas fluorescens	0	0.06	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004332	MCR-5	2849	protein homolog model	Salmonella enterica	0	0.03	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004332	MCR-5	2849	protein homolog model	Salmonella enterica	0	0.03	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004332	MCR-5	2849	protein homolog model	Escherichia coli	0.01	0.26	0.04	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004332	MCR-5	2849	protein homolog model	Escherichia coli	0.01	0.29	0.04	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004332	MCR-5	2849	protein homolog model	Pseudomonas aeruginosa	0	0	0.47	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004332	MCR-5	2849	protein homolog model	Pseudomonas aeruginosa	0	0	0.47	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004334	Salmonella enterica gyrA with mutation conferring resistance to triclosan	2850	protein variant model	Klebsiella oxytoca	0	0.93	0	perfect_strict	antibiotic target alteration; triclosan
ARO:3004334	Salmonella enterica gyrA with mutation conferring resistance to triclosan	2850	protein variant model	Salmonella enterica	0	0.91	1.51	perfect_strict	antibiotic target alteration; triclosan
ARO:3004334	Salmonella enterica gyrA with mutation conferring resistance to triclosan	2850	protein variant model	Klebsiella pneumoniae	0	8.99	13.77	perfect_strict	antibiotic target alteration; triclosan
ARO:3004334	Salmonella enterica gyrA with mutation conferring resistance to triclosan	2850	protein variant model	Klebsiella aerogenes	0	0	3.7	perfect_strict	antibiotic target alteration; triclosan
ARO:3004334	Salmonella enterica gyrA with mutation conferring resistance to triclosan	2850	protein variant model	Serratia liquefaciens	0	11.11	0	perfect_strict	antibiotic target alteration; triclosan
ARO:3004334	Salmonella enterica gyrA with mutation conferring resistance to triclosan	2850	protein variant model	Enterobacter hormaechei	0	0.63	0	perfect_strict	antibiotic target alteration; triclosan
ARO:3004334	Salmonella enterica gyrA with mutation conferring resistance to triclosan	2850	protein variant model	Enterobacter cloacae	0	1.58	0	perfect_strict	antibiotic target alteration; triclosan
ARO:3004336	PDC-73	2852	protein homolog model	Pseudomonas fluorescens	0	0.12	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3004339	PDC-76	2855	protein homolog model	Pseudomonas aeruginosa	0	0.05	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3004339	PDC-76	2855	protein homolog model	Pseudomonas fluorescens	0	0.12	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3004344	PDC-81	2860	protein homolog model	Pseudomonas fluorescens	0	0.24	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3004345	PDC-82	2861	protein homolog model	Pseudomonas fluorescens	0	0.06	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3004346	PDC-83	2862	protein homolog model	Pseudomonas aeruginosa	0	0.05	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3004346	PDC-83	2862	protein homolog model	Pseudomonas fluorescens	0	0.06	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3004349	PDC-86	2865	protein homolog model	Pseudomonas fluorescens	0	0.06	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3004356	PDC-93	2872	protein homolog model	Pseudomonas aeruginosa	0	0	0.47	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam
ARO:3003128	OXA-436	2876	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3003128	OXA-436	2876	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3003128	OXA-436	2876	protein homolog model	Enterobacter asburiae	0	4.69	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3003128	OXA-436	2876	protein homolog model	Citrobacter freundii	0	1.55	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3003128	OXA-436	2876	protein homolog model	Enterobacter asburiae	0	4.69	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3003128	OXA-436	2876	protein homolog model	Citrobacter freundii	0	1.55	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3004364	almG	2878	protein homolog model	Vibrio cholerae	0	95.26	51.76	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3004364	almG	2878	protein homolog model	Vibrio cholerae	0	59.96	27.06	perfect	antibiotic target alteration; peptide antibiotic
ARO:3004441	tet(59)	2881	protein homolog model	Providencia rettgeri	0	76.92	100	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3004441	tet(59)	2881	protein homolog model	Vibrio parahaemolyticus	0	0.99	1.56	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3004441	tet(59)	2881	protein homolog model	Vibrio vulnificus	0	1.35	0	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3004441	tet(59)	2881	protein homolog model	Klebsiella aerogenes	0	0.6	0	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3004441	tet(59)	2881	protein homolog model	Klebsiella aerogenes	0	0.6	0	perfect	antibiotic efflux; tetracycline antibiotic
ARO:3004441	tet(59)	2881	protein homolog model	Escherichia coli	0	0.01	0	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3004441	tet(59)	2881	protein homolog model	Vibrio cholerae	0	8.07	0	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Clostridioides difficile	0	3.98	5	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Neisseria gonorrhoeae	4	0	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Enterococcus faecium	0.71	21.98	16.8	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Campylobacter jejuni	25	7.59	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Streptococcus pyogenes	0	0.45	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Enterococcus faecalis	0	4.01	2.7	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Klebsiella pneumoniae	0	0.02	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Escherichia coli	0.02	0.06	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Staphylococcus aureus	0.16	0.26	1.18	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Staphylococcus pseudintermedius	0	6.09	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Streptococcus constellatus	0	20	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Streptococcus anginosus	0	10.26	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Streptococcus agalactiae	0	2.06	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004442	tet(W/N/W)	2882	protein homolog model	Campylobacter coli	20	5.97	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Vibrio vulnificus	0	97.3	48.65	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Salmonella enterica	0	99.35	99.73	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Escherichia coli	0.01	96.23	36.32	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Klebsiella pneumoniae	0.03	99.35	98.91	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Haemophilus influenzae	0	26.18	30.65	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Klebsiella aerogenes	0	93.45	77.78	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Proteus mirabilis	0	93.97	100	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Serratia marcescens	1.64	98.16	100	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Klebsiella oxytoca	0	100	100	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Shigella sonnei	0	99.29	100	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Shigella dysenteriae	0	100	100	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Yersinia pestis	0	96.71	100	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Shigella flexneri	0	99.22	93.94	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
ARO:3004446	Haemophilus influenzae PBP3 conferring resistance to beta-lactam antibiotics	2886	protein variant model	Enterobacter cloacae	0	99.1	100	perfect_strict	antibiotic target alteration; carbapenem; cephalosporin; cephamycin; monobactam; penam
